Position,Name,Team,Age,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV,Average SRI,Average SRI F2,Average SRI F3,BRIS 10m%,BRIS 2m%,BRIS 5m%,BRIS F2 10m%,BRIS F2 2m%,BRIS F2 5m%,BRIS F3 10m%,BRIS F3 2m%,BRIS F3 5m%,LBP,LBP Completed,LBP Completed %,LBP Completed F2,LBP Completed F2%,LBP Completed F3,LBP Completed F3%,LBP F2,LBP F3,LBP OBV,LBP OBV F2,LBP OBV F3,LBP/Pass%,LBP/Pass F2%,LBP/Pass F3%,LBP Received,LBP Received F2,LBP Received F3,LBP Avg Dist,LBP Avg Dist in F2,LBP Avg Dist in F3,LBP Received 10m,LBP Received 10m in F2,LBP Received 10m in F3,LBP Received 2m,LBP Received 2m in F2,LBP Received 2m in F3,LBP Received 5m,LBP Received 5m in F2,LBP Received 5m in F3,LBP Received Avg Dist,LBP Received Avg Dist in F2,LBP Received Avg Dist in F3,LBP to Space 10m,LBP to Space 10m in F2,LBP to Space 10m in F3,LBP to Space 2m,LBP to Space 2m in F2,LBP to Space 2m in F3,LBP to Space 5m,LBP to Space 5m in F2,LBP to Space 5m in F3
Full Back,Thierry Correia,Valencia,26,9.166482,11,824.98334,9,0,0.5454655,0,0.5454655,0.039790798,0,0,0,0.039790798,0.43637243,0.47368422,2.0727692,1.090931,1.8545829,0,0.98183805,2.7273278,-0.086047746,0,1.3091173,0.086047746,0,0,0,,0.014821704,0.428571429,0.7636518,0.007032349,0.04625695,0.060573348,0,0,0.10909311,12.218429,36.360367,9.0547285,0.011235955,1.6363966,5.0182834,24.000484,1.5273036,3.818259,0.95811915,1.3642364,0.411764706,0.7636518,0.65455866,0.5714286,0,1.7454897,3.0209005,4.3851366,0.85,3.7091658,5.2364693,39.964325,0.10909311,2.7273278,1.8545829,0.68,13.809647,3.7091658,18.654922,6.3274007,0.33918127,0.352941176,0.21818621,9.163821,1.6363966,0.10909311,1.6363966,2.5091417,0,0.266666667,0.65455866,0,0.87274486,35.237076,0.9226006,4.778611,4.4728174,0.27307165,0.30856365,0.119047619,0.25,0.630952381,0.098173516,0.276255708,0.625570776,51.901634,-0.13522208,0.063829787,0.423728814,2.7273278,38.61896,0.100456621,0.748858447,2.181862,0.613636364,5.8910284,0.103809044,20.56801602,0.9062632,20.67182541,0.87347037,18.64003549,18.05622673,0,0,0.26027396,0.12557077,3.4691608,0.28042322,0,0,0,0,0,0,0,0,0,0,,,0,0.05069392,0.09032836,,0.23937407,0.13189723,-0.033545405,8.363856,7.748459,6.7374263,0.33061224,0.96734697,0.7632653,0.27480915,0.9541985,0.73282444,0.16666667,0.9230769,0.65384614,9.272914,4.254631,0.45882353,2.5091417,0.53488374,1.3091173,0.46153846,4.691004,2.836421,0.03565142,0.028085984,0.0176092,0.25757575,0.29054055,0.3561644,1.4182105,1.3091173,1.2000242,4.6986856,5.4959693,5.6007156,0.10909311,0.10909311,0.10909311,1.090931,0.98183805,0.87274486,0.65455866,0.65455866,0.5454655,5.6883893,6.071196,5.805581,0.10909311,0.10909311,0,2.7273278,1.5273036,0.5454655,0.7636518,0.65455866,0.21818621
Centre Back,Thomas Georges Vancaeyezeele,Tampa Bay Rowdies,31,20.846851,24,1876.2166,20,0.09593776,0.38375103,0.09593776,0.38375103,0.029002102,0,0,0,0.029002102,0.47968876,0.375,0.38375103,0.23984438,0.4317199,0,0.14390664,1.0073464,0.044363044,0.09593776,0.76750207,0.051574703,0,0,0,,0.020651966,0.25,0.38375103,0.002850627,0.022572607,0.058820967,0,0,0.14390664,8.778304,31.451902,8.298615,0.065116279,2.5423505,4.173292,16.117542,1.0553153,3.6456347,2.7558038,1.1823913,0.673469388,1.5829729,0.47968876,0.57894737,0,1.199222,1.7406956,2.923087,0.772727273,1.6309419,2.6862571,36.018,0.19187552,2.4943817,1.3431286,0.53846157,13.3280325,2.9740703,13.287379,3.4057903,0.25631768,0.142857143,0.04796888,8.298615,0.38375103,0.04796888,0.38375103,0.8634398,0,0.25,0.09593776,0.09593776,0.47968876,36.74416,0.9634465,4.0262003,4.1253233,0.18838902,0.19799522,0.10982659,0.283236994,0.606936416,0.072597137,0.27607362,0.651329243,44.241688,-0.045275122,0.128989362,0.504347826,2.7821949,44.323242,0.13190184,0.828220859,3.2139146,0.782945736,4.8448563,-1.9341834,21.33074914,0.9220951,19.39656639,0.9427148,19.66898028,18.28543091,0,0,0.2208589,0.10633947,2.9165077,0.27992633,0,0,0,0,0,0,0,0,0,0,,,0,0.015578181,0.063553564,,0.14383733,0.058930635,0.005775003,9.88912,8.735596,8.580925,0.44486693,0.9619772,0.8403042,0.36458334,0.96875,0.84375,0.4,0.96666664,0.8,10.290274,6.461334,0.627907,2.2734325,0.54285717,0.717926,0.42857143,4.187902,1.6751608,0.043193962,0.029255874,0.012070818,0.22454308,0.24822696,0.26923078,1.435852,0.95723474,0.47861737,4.2839622,4.201573,3.4479437,0.23930869,0.11965434,0.11965434,1.3161976,0.8375804,0.47861737,0.5982717,0.47861737,0.23930869,5.9828014,5.795831,6.32,0,0,0,4.427211,1.5555063,0.47861737,1.076889,0.23930869,0
Centre Back,TJ Presthus,Hartford Athletic,22,27.189817,26,2447.0835,24,0,0.110335425,0,0.110335425,0.030510211,0,0,0,0.030510211,0.25744933,1,0.18389237,0,0.6620126,0.036778476,0.18389237,0.2942278,-0.06208317,0.036778476,0.7355695,0.09886164,0.058823529,0.036778476,0.036778476,,0.039937835,0.235294118,0.62523407,0.002408188,0.06835143,0.109321349,0,0,0.036778476,5.406436,28.418293,8.532606,0.044025157,4.1559677,4.266303,10.62898,0.9194619,1.9124807,2.8862848,0.652817,0.566037736,2.2067084,0.2942278,0.5625,0.036778476,0.7723479,0.6757389,1.328556,0.777777778,1.0297973,1.9492592,34.460674,0.2942278,1.3240252,0.5516771,0.41666666,6.0522127,2.7216072,8.826834,1.9860376,0.225,0.2,0.22067085,3.4203982,0.22067085,0.1471139,0.22067085,2.243487,0,0,0.036778476,0,2.0228162,24.899027,0.98079765,4.0183215,2.7216072,0.34876317,0.43003654,0.021505376,0.494623656,0.483870968,0.044852192,0.386340469,0.568807339,38.162025,-0.17614847,0.299382716,0.396475771,3.310063,33.946533,0.123343527,0.729867482,5.2961006,0.553719008,7.208581,-1.2998542,26.28222756,0.8571508,24.98237419,0.8972953,22.52783203,22.41656685,0,0,0.24668705,0.08868501,1.9860379,0.15262862,0,0,0,0,0,0,0,0,0,0,,,0,0.033033147,0.023401128,,0.08844708,0.06273017,-0.030717349,11.62295,10.522049,7.183737,0.6106195,0.96902657,0.8938053,0.57377046,0.93442625,0.86885244,0.33333334,0.75,0.5833333,7.5875483,2.9912448,0.39423078,0.8025291,0.52380955,0,0,1.532101,0.29182875,0.035578962,2.54E-04,-0.007730327,0.24703088,0.23595506,0.21052632,0.29182875,0.29182875,0.2188716,5.4767666,5.740571,,0,0,0,0.14591438,0.14591438,0.07295719,0.07295719,0.07295719,0,4.85,4.85,1.67,0.2188716,0.07295719,0,2.1887157,0.5836575,0,0.94844353,0.36478597,0
Attacking Midfielder / Winger,Thomas Lemar,Atlético Madrid,29,1.3025926,5,117.23334,0,0,1.5353993,0,0.76769966,0.015393662,0,0.76769966,0.116082236,0.13147591,1.5353993,0,0.76769966,0.76769966,1.5353993,0,0,1.5353993,-0.23643565,0,3.0707986,0.23643565,0,0,0,,0.11804858,0.5,1.5353993,0.007936508,0.10495974,0.068359897,0,0,0,17.657093,49.61662,3.8384986,0,0,3.8384986,30.707989,0,0.76769966,0,0,0,0,0.76769966,0,0,2.3030992,2.2999806,2.2999806,0.666666667,1.5353993,1.5353993,50.14947,0.76769966,6.1415973,4.6061983,0.75,37.884224,3.8384986,26.86949,14.586295,0.54285717,0.333333333,0,12.283195,3.0707986,0,3.8384986,4.6061983,0.76769966,0.2,0.76769966,0,1.5353993,45.29428,0.9322034,3.2257116,1.5353993,0.19049738,0.19049738,0.1875,0.0625,0.75,0.132352941,0.147058824,0.720588235,55.91582,0.16176471,0.946428571,0.4,1.5353993,46.829685,0.088235294,0.838235294,0.76769966,1,3.0707986,1.172411,18.73784323,0.9251864,19.91025352,1,17.33599746,19.91025352,0,0,0.10294118,0.05882353,4.682968,0.35260114,0,0,0,0,0,0,0,0,0,0,,,0,0.019162508,0.025733933,,0.036123596,0.06939043,-0.07816328,6.5857058,6.803692,5.856702,0.16071428,0.9285714,0.6785714,0.19444445,0.9722222,0.6944444,0.11111111,0.9444444,0.6111111,9.212397,4.6061983,0.5,3.0707986,0.5,2.3030992,0.42857143,6.1415973,5.373898,0.040625416,0.038612284,0.03938292,0.21052632,0.25,0.4117647,4.6061983,1.5353993,0.76769966,6.9907007,8.435093,9.13238,0,0,0,4.6061983,1.5353993,0.76769966,3.0707986,0.76769966,0,5.439318,4.5613074,3.1264222,0,0,0,3.0707986,2.3030992,1.5353993,2.3030992,2.3030992,1.5353993
Midfielder,Tommy McNamara,Las Vegas Lights,34,8.842223,10,795.80005,8,0,0.7916562,0,0.6785624,0.06518244,0,0.11309374,0.010708255,0.0758907,0.45237496,0.85714287,0.7916562,0.11309374,1.3571248,0,0.6785624,0.56546867,-0.14369401,0,2.0356872,0.14369401,0,0,0,,0.023886018,0.363636364,1.2440311,0.012288786,0.06780331,0.054502904,0.11309374,0,0.22618748,8.255843,44.6793,7.690374,0.038095238,1.0178436,5.2023115,15.267654,0.3392812,3.5059056,0.93079334,0.3048931,0.666666667,0.90474993,0.90474993,0.3846154,0,0.3392812,1.7985314,2.1034245,0.636363636,1.5833124,1.9225935,48.09172,1.3571248,3.5059056,2.0356872,0.58064514,12.996417,4.0713744,13.345061,6.3332496,0.47457626,0.5,0.3392812,9.6129675,0.45237496,0.11309374,0.6785624,1.4702185,0.22618748,0.333333333,0.22618748,0.11309374,1.0178436,33.249557,0.96938777,3.8909638,3.845187,0.2436943,0.29213446,0.141176471,0.211764706,0.647058824,0.126373626,0.134615385,0.739010989,51.354794,7.21E-04,0.220779221,0.772727273,3.845187,37.43403,0.167582418,0.868131868,1.8094999,0.868852459,4.1844683,-2.7801468,20.88956393,0.9869354,18.10941696,1.027836,20.61664977,18.61351013,0,0,0.17857143,0.082417585,4.467203,0.38201162,0,0,0,0,0,0,0,0,0,0,,,0,0.02414711,0.06599629,,0.05236576,0.024328087,-0.062105723,6.372496,6.196794,5.7677307,0.17180617,0.8986784,0.5462555,0.14529915,0.9145299,0.50427353,0.08888889,0.8666667,0.46666667,5.089218,3.6189997,0.7111111,1.2440311,0.57894737,0.6785624,0.5,2.148781,1.3571248,0.029089866,0.011669498,0.008245029,0.15151516,0.14728682,0.24,5.767781,2.940437,0.90474993,5.06898,5.537316,5.4018254,0.3392812,0,0,5.089218,2.6011558,0.6785624,2.2618747,0.7916562,0.11309374,4.8790383,4.2937956,4.5174856,0.11309374,0,0,2.8273435,0.90474993,0.3392812,1.2440311,0.56546867,0.22618748
Striker,Thomas Amang,New Mexico United,27,8.219815,19,739.7834,7,0,0.60828614,0,0.60828614,0.077096455,0,0,0,0.077096455,1.7032012,0.5,0.9732579,0.48662895,2.9197736,0.12165724,0.48662895,2.6764593,-0.28475422,0.24331447,3.163088,0.5280687,0.095238095,0.24331447,0.24331447,,0.22126292,0.142857143,2.554802,0.04797048,0.45097226,0.176519462,0,0,0.12165724,12.165724,63.460327,2.6764593,0.0375,0.9732579,5.4745755,26.764591,0,1.3382297,1.1640551,0,0.621621622,2.7981162,0.48662895,0.5,0,2.7981162,1.2008945,1.2008945,0.636363636,0.8516006,0.8516006,65.971756,0.60828614,4.3796606,3.4064023,0.7777778,31.795155,4.744632,23.114876,18.370241,0.79473686,0.333333333,0.12165724,4.5013175,0.24331447,0,0.24331447,5.7178903,0,0.5,0.12165724,0,5.4745755,14.598868,0.73333335,3.903355,0.48662895,0.47921494,0.73839074,0.162162162,0.162162162,0.675675676,0.166666667,0.166666667,0.666666667,60.177773,-0.07754011,0.058823529,0.714285714,0.60828614,11.435781,0.323529412,0.774509804,0.9732579,0.696969697,0.8516006,-3.4053805,16.60499962,0.9873842,13.19961929,0.91429985,16.39551399,12.06840992,0,0,0.28431374,0.12745099,3.0900936,0.19242424,0,0,0,0,0,0,0,0,0,0,,,0,0.11149028,0.054213107,,-0.02320123,0.001668562,-0.19057317,3.306065,3.0963826,3.3625278,0.027777778,0.7222222,0.1388889,0,0.7241379,0.10344828,0,0.7894737,0.10526316,2.468007,1.4102899,0.5714286,1.0577174,0.6,0.70514494,0.6666667,1.7628622,1.0577174,0.027095612,0.026452031,0.024081554,0.2,0.2173913,0.21428572,6.698877,5.288587,3.5257244,4,4,4,0,0,0,4.23087,3.1731522,2.115435,0.35257247,0,0,2.6629615,2.6776292,2.9846714,0,0,0,0.35257247,0.35257247,0.35257247,0,0,0
Attacking Midfielder / Winger,Tobías Zarate,Miami FC,25,10.644444,22,958,9,0,0.8455115,0,0.65762,0.027878053,0,0.18789144,0.018879164,0.046757217,2.63048,0.47826087,2.1607516,1.1273487,1.691023,0,1.0334029,2.63048,-0.05868161,0.28183717,4.039666,0.34051877,0.088235294,0.28183717,0.28183717,,0.21945865,0.323529412,3.1941545,0.047457627,0.29376155,0.091968487,0,0.09394572,0.37578288,11.085595,55.93575,6.2004175,0,0.4697286,4.039666,23.0167,0.65762,3.382046,0.38908425,0.47866735,0.2,0.56367433,0.56367433,0.14285715,0,1.7849687,0.47780418,0.95647144,0.454545455,0.4697286,1.1273487,56.90314,1.2212943,5.4488516,4.5093946,0.82758623,19.348988,3.5699375,20.762003,13.903967,0.6696833,0.285714286,0.37578288,9.018789,0.65762,0.28183717,0.9394572,5.730689,0.28183717,0.2,0.37578288,0,5.0730686,27.901878,0.84511787,5.974066,3.7578287,0.3596641,0.48166528,0.177083333,0.125,0.697916667,0.202797203,0.118881119,0.678321678,59.393555,-0.114582136,0.844339623,0.625,1.8789144,24.237997,0.213286713,0.786713287,0.75156575,0.672131148,2.7244258,-2.9515233,18.20172845,0.93713367,15.25020504,0.9383033,17.05745226,14.30931759,0,0,0.23426573,0.08041958,3.8705635,0.30884552,0,0,0,0,0,0,0,0,0,0,,,0,0.012107383,0.11796944,,0.09887366,0.023177458,-0.054380603,5.217121,5.395384,5.488416,0.09803922,0.83006537,0.39869282,0.10280374,0.85046726,0.42056075,0.10769231,0.8769231,0.41538462,3.068597,1.6073602,0.52380955,1.315113,0.64285713,0.43837097,0.5,2.0457313,0.87674195,0.026012065,0.02838741,0.010720611,0.13907285,0.1590909,0.13043478,7.3061833,5.260452,4.237586,6.2833333,4.63,2.4850001,0.58449465,0.58449465,0.43837097,5.8449464,4.675957,3.6530917,2.7763495,2.191855,1.6073602,5.4133096,5.928266,5.833911,0.29224733,0.14612366,0,0.87674195,0.58449465,0.29224733,0.43837097,0.14612366,0
Attacking Midfielder / Winger,Tomás Conechny,Deportivo Alavés,27,10.691482,22,962.23334,9,0,0.65472686,0,0.65472686,0.02666605,0,0,0,0.02666605,0.8417917,0.46153846,1.2159213,0.65472686,1.1223888,0,0.5611944,2.8995044,-0.15109263,0.09353241,2.7124398,0.24462503,0.045454545,0.09353241,0.09353241,,0.18940498,0.454545455,2.057713,0.023961661,0.21795899,0.105922927,0,0,0.7482593,17.49056,47.748837,7.669657,0.020408163,0.8417917,5.331347,29.55624,0.7482593,3.647764,0.6164634,0.7761042,0.545454545,2.2447777,1.5900509,0.3846154,0,3.0865695,1.3960507,2.172155,0.514285714,1.6835834,2.4318426,48.783382,0.2805972,3.1801019,2.7124398,0.85294116,16.477005,3.928361,24.786087,12.159212,0.49056605,0.44,0.2805972,7.4825926,1.0288565,0.2805972,1.3094537,5.237815,0.2805972,0.5,1.0288565,0.09353241,4.208958,26.656734,0.8877193,3.996516,2.4318426,0.2585172,0.3656927,0.15,0.125,0.725,0.14619883,0.19005848,0.66374269,59.24409,-0.17763157,0.887755102,0.44,1.0288565,30.398033,0.210526316,0.66374269,1.402986,0.486111111,1.7771157,-1.7740773,17.49170493,0.95197827,15.71762753,0.98604375,16.65172318,15.49826813,0,0,0.23684211,0.10818713,3.3016944,0.2537743,0,0,0,0,0,0,0,0,0,0,,,0,0.009824247,0.001747827,,-0.06362753,0.01708221,-0.09228179,5.2369456,5.102925,5.100449,0.11811024,0.8228347,0.43307087,0.10945274,0.8109453,0.41293532,0.1,0.7777778,0.41111112,7.5761247,3.928361,0.5185185,2.5253751,0.5510204,1.6835834,0.51428574,4.583088,3.2736342,0.03814683,0.03773369,0.03055512,0.26821193,0.24623115,0.38043478,5.8925414,4.583088,2.2447777,5.231152,5.092309,4.8737555,0.37412965,0.18706483,0.18706483,4.208958,3.0865695,1.402986,1.4965186,1.1223888,0.65472686,4.4385715,4.371275,5.613598,0.09353241,0,0,2.1512454,1.3094537,0.7482593,0.9353241,0.65472686,0.37412965
Midfielder,Tomas Pondeca,New Mexico United,24,4.194815,15,377.53336,2,0,0.7151686,0,0.7151686,0.0451995,0,0,0,0.0451995,1.9071163,0.46153846,3.0990639,1.6687268,1.1919476,0,1.4303372,3.0990639,-0.09783749,0,1.6687268,0.09783749,0,0,0,,0.01782385,0.25,0.95355815,0.013215859,0.05263799,0.055201657,0,0,0.47677907,10.72753,46.99889,5.4829593,0,2.3838952,4.5294013,19.309553,0.7151686,3.3374536,3.0980883,0.9039302,0.5,0.23838954,0.95355815,0.2,0,1.4303372,2.2263417,3.130272,0.636363636,1.6687268,2.3838952,49.79242,1.4303372,3.3374536,2.3838952,0.71428573,23.455439,3.0990639,16.687267,7.8668547,0.47142857,0.5,0.7151686,8.343634,0.23838954,0.47677907,0.23838954,1.6687268,0,0,0.47677907,0.47677907,1.4303372,26.699629,0.8125,5.136934,2.145506,0.52801794,0.5680739,0.142857143,0.228571429,0.628571429,0.089285714,0.214285714,0.696428571,59.14992,-0.023809524,0.12987013,0.333333333,0.95355815,26.461239,0.214285714,0.732142857,2.8606744,0.708333333,2.3838952,-3.360376,19.93234907,0.8838268,16.5719738,0.8043951,17.61674388,13.33041382,0,0,0.22321428,0.04464286,3.4566483,0.27001864,0,0,0,0,0,0,0,0,0,0,,,0,0.015037883,0.029367045,,-0.012989732,0.006414677,-0.06380935,6.5033336,6.565,4.915,0.06666667,0.93333334,0.6666667,0.083333336,0.9166667,0.5833333,0,0.8333333,0.5,5.100113,2.0400453,0.4,1.0200226,0.5,0,,2.0400453,0,0.041568514,0.017600827,,0.22727273,0.18181819,0,1.0200226,1.0200226,1.0200226,5.94,,,0,0,0,1.0200226,1.0200226,1.0200226,1.0200226,1.0200226,1.0200226,6.24,6.24,6.24,0,0,0,1.0200226,0,0,1.0200226,0,0
Centre Back,Tom Brewitt,Orange County SC,28,18.822964,20,1694.0667,18,0,0.1593798,0,0.1593798,0.010039282,0,0,0,0.010039282,0,1,0.1593798,0,0.1593798,0,0.1593798,0.1593798,-0.035446715,0,0.531266,0.035446715,0,0,0,,0.004226996,0.285714286,0.3718862,6.09E-04,0.025407432,0.068320449,0,0,0.1593798,2.0719373,20.447945,6.109559,0.079365079,3.559482,1.4875448,4.7282677,0.6375192,0.85002553,3.3873336,0.70420754,0.611111111,1.7531778,0.053126596,1,0,0.47813937,0.3967319,1.1009394,0.875,0.3718862,1.0094054,26.546354,0.053126596,0.58439255,0.265633,0.45454547,3.8208997,0.7437724,3.8782418,0.531266,0.1369863,0,0.21250638,2.762583,0.1593798,0.1593798,0.1593798,1.3812915,0,0,0,0.053126596,1.2219118,35.807327,0.99703264,4.359973,2.2844439,0.3308433,0.33257312,0.038461538,0.480769231,0.480769231,0.024971623,0.217934166,0.757094211,35.143772,-0.21416989,0.119579501,0.715447154,4.6751404,44.732597,0.11123723,0.89784336,4.622014,0.683673469,5.4720397,0.7703269,23.27964715,0.9597896,24.04997444,0.9166342,22.34356234,22.04502869,0,0,0.123723045,0.07037457,2.5394516,0.2025424,0,0,0,0,0,0,0,0,0,0,,,0,0.03724478,0.032692198,,0.066394575,0.02110467,-0.02464709,13.136101,10.130697,2.4266667,0.7058824,0.9852941,0.89705884,0.46666667,0.93333334,0.8,0,0.6666667,0,2.202104,0.4404208,0.2,0,,0,,0,0,0.00246756,,,0.04950495,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
Midfielder,Tommy McCabe,Loudoun United,27,32.62833,30,2936.5498,30,0,0.8887982,0,0.8887982,0.03870294,0,0,0,0.03870294,0.2758339,0.5,0.18388927,0.091944635,0.49037138,0,0.091944635,0.5210196,-0.07157267,0,1.6856517,0.07157267,0,0,0,,8.12E-04,0.153846154,0.79685354,0.004832377,0.032869726,0.041249399,0,0,0.15324105,6.313532,41.176777,7.631405,0.013812155,1.5017623,3.7084336,12.994842,0.6129642,4.014916,1.57484,0.5851642,0.446428571,0.76620525,0.76620525,0.3611111,0,0.91944635,1.0066203,1.5917845,0.528301887,0.8581499,1.4711142,44.660954,0.5210196,3.340655,1.9614855,0.58715594,12.929696,2.6663945,11.247893,4.8117695,0.4277929,0,0.21453747,12.106043,0.5210196,0.15324105,0.5516678,1.3485214,0.030648211,0,0,0.030648211,0.8275017,41.83481,0.9831502,3.1648417,6.007049,0.401869,0.42665988,0.075949367,0.270886076,0.653164557,0.088039867,0.201550388,0.710409745,47.40395,-0.07868217,0.199356913,0.686567164,4.2294536,52.561684,0.132890365,0.895348837,1.9001892,0.816666667,5.7618637,-3.9530647,20.4348742,0.9614089,16.48180962,1.0193374,19.64627058,16.80052567,0,0,0.14839424,0.0786268,6.080604,0.38524264,0,0,0,0,0,0,0,0,0,0,,,0,-0.012048841,0.049749885,,0.047125243,0.045656342,-0.036232147,7.944353,7.824013,7.127079,0.28806585,0.9609054,0.7345679,0.26556018,0.9626556,0.75103736,0.22105263,0.95789474,0.7263158,9.39864,6.734458,0.71653545,2.8861964,0.67241377,0.5920403,0.5714286,4.292292,1.0360706,0.07039035,0.042722408,0.014551277,0.19242424,0.20069204,0.15730338,2.8861964,1.1100756,0.22201511,6.167787,5.6287975,5.604197,0,0,0,2.6641815,1.0360706,0.22201511,1.2580856,0.5920403,0.07400504,5.2311125,5.498584,4.9783354,0.5920403,0.14801008,0.07400504,5.4023676,2.5161712,0.5920403,3.4042318,1.4801008,0.3700252
Full Back,Travian Anthony LaMere Sousa,FC Tulsa,24,9.8125925,11,883.13336,9,0.10190986,0.713369,0.10190986,0.61145914,0.08713198,0,0.10190986,0.008182082,0.095314056,0.40763944,0.35714287,1.426738,0.91718876,1.0190986,0,0.5095493,1.8343775,-0.00251105,0.10190986,1.0190986,0.104420915,0,0,0,,0.001032138,0.333333333,0.30572957,0.003968254,0.009106858,0.029787297,0,0,0.10190986,3.3630254,34.85298,7.8470592,0.069767442,2.5477464,3.668755,9.681437,0.8152789,3.0572958,1.8914719,0.49038133,0.40625,1.3248281,0.30572957,0.33333334,0,1.6305578,0.46317235,0.95355374,0.625,0.5095493,1.3248281,42.170715,1.1210085,1.9362874,1.1210085,0.57894737,6.410268,3.0572958,7.54133,3.2611156,0.43243244,0.20754717,0.10190986,6.9298706,1.7324677,0.10190986,2.242017,2.5477464,0.5095493,0.5,1.1210085,0.10190986,0.8152789,25.273645,0.9153226,5.213842,5.706952,0.18367447,0.2697631,0.132352941,0.352941176,0.514705882,0.093663912,0.319559229,0.58677686,53.681995,0.007467015,0.894409938,0.288888889,2.6496563,28.636671,0.104683196,0.597796143,3.0572958,0.605263158,8.662338,-5.1409974,26.10282961,0.84875774,20.96183205,1.0237232,22.15497867,21.45911407,0,0,0.36088154,0.09366391,3.5668452,0.24964337,0,0,0,0,0,0,0,0,0,0,,,0,0.06886744,0.030627435,,0.34817544,0.25986925,-0.011188653,9.229971,8.608694,6.433762,0.34117648,0.9588235,0.7882353,0.3063063,0.954955,0.7387387,0.10526316,0.9122807,0.61403507,10.190986,4.0763946,0.4,2.7515662,0.41538462,1.2229183,0.2264151,6.6241407,5.4012227,0.111883916,0.09396986,0.08203791,0.3984064,0.4710145,0.69736844,1.3248281,1.2229183,0.713369,4.6023808,5.0792856,4.354,0.30572957,0.20381972,0,1.2229183,1.1210085,0.61145914,0.61145914,0.5095493,0.10190986,8.023422,7.145551,4.5751777,0.10190986,0.10190986,0,2.1401072,1.426738,0.5095493,0.713369,0.61145914,0.20381972
